,Misconception ID,Example Number,Topic,Predicted Diagnosis,Model,Trial,Correct
2,MaE36,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,82,True
3,MaE04,2,Number sense,MaE38,gpt-4-turbo,82,False
4,MaE48,4,"Variables, expressions, and operations",MaE48,gpt-4-turbo,82,True
5,MaE40,2,"Patterns, relationships, and functions",MaE03,gpt-4-turbo,82,False
6,MaE07,4,Number Operations,MaE07,gpt-4-turbo,82,True
7,MaE31,4,Properties of number and operations,MaE17,gpt-4-turbo,82,False
8,MaE43,3,Algebraic representations,MaE37,gpt-4-turbo,82,False
9,MaE17,3,Number Operations,MaE17,gpt-4-turbo,82,True
10,MaE38,1,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,82,False
11,MaE21,1,Number Operations,MaE21,gpt-4-turbo,82,True
12,MaE52,1,Equations and inequalities,MaE33,gpt-4-turbo,82,False
13,MaE09,3,Number Operations,MaE09,gpt-4-turbo,82,True
14,MaE16,3,Number Operations,MaE16,gpt-4-turbo,82,True
15,MaE42,4,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,82,True
16,MaE44,4,Algebraic representations,MaE33,gpt-4-turbo,82,False
17,MaE41,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,82,True
18,MaE19,2,Number Operations,MaE32,gpt-4-turbo,82,False
19,MaE02,4,Number sense,MaE06,gpt-4-turbo,82,False
20,MaE24,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,82,False
21,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,82,False
22,MaE27,3,Ratios and proportional reasoning,MaE23,gpt-4-turbo,82,False
23,MaE10,2,Number Operations,MaE11,gpt-4-turbo,82,False
24,MaE01,3,Number sense,MaE01,gpt-4-turbo,82,True
25,MaE54,1,Equations and inequalities,MaE54,gpt-4-turbo,82,True
26,MaE03,3,Number sense,MaE35,gpt-4-turbo,82,False
27,MaE47,3,"Variables, expressions, and operations",MaE46,gpt-4-turbo,82,False
28,MaE20,1,Number Operations,MaE20,gpt-4-turbo,82,True
29,MaE06,3,Number Operations,MaE08,gpt-4-turbo,82,False
30,MaE30,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,82,True
31,MaE49,3,Equations and inequalities,MaE48,gpt-4-turbo,82,False
32,MaE23,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,82,False
33,MaE33,1,Properties of number and operations,MaE33,gpt-4-turbo,82,True
34,MaE14,2,Number Operations,MaE14,gpt-4-turbo,82,True
35,MaE50,3,Equations and inequalities,MaE50,gpt-4-turbo,82,True
36,MaE53,2,Equations and inequalities,MaE49,gpt-4-turbo,82,False
37,MaE46,2,"Variables, expressions, and operations",MaE43,gpt-4-turbo,82,False
38,MaE11,3,Number Operations,MaE11,gpt-4-turbo,82,True
39,MaE39,2,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,82,True
40,MaE55,3,Equations and inequalities,MaE34,gpt-4-turbo,82,False
41,MaE37,1,"Patterns, relationships, and functions",MaE44,gpt-4-turbo,82,False
42,MaE22,4,Number Operations,MaE22,gpt-4-turbo,82,True
43,MaE51,2,Equations and inequalities,MaE49,gpt-4-turbo,82,False
44,MaE12,3,Number Operations,MaE14,gpt-4-turbo,82,False
45,MaE15,1,Number Operations,MaE14,gpt-4-turbo,82,False
46,MaE08,1,Number Operations,MaE09,gpt-4-turbo,82,False
47,MaE29,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,82,True
48,MaE32,1,Properties of number and operations,MaE33,gpt-4-turbo,82,False
49,MaE28,3,Ratios and proportional reasoning,MaE27,gpt-4-turbo,82,False
50,MaE18,4,Number Operations,MaE18,gpt-4-turbo,82,True
51,MaE13,1,Number Operations,MaE13,gpt-4-turbo,82,True
52,MaE25,3,Ratios and proportional reasoning,MaE25,gpt-4-turbo,82,True
53,MaE05,3,Number sense,MaE05,gpt-4-turbo,82,True
54,MaE26,1,Ratios and proportional reasoning,MaE26,gpt-4-turbo,82,True
0,MaE16,3,Number Operations,MaE16,gpt-4-turbo,83,True
1,MaE49,1,Equations and inequalities,MaE34,gpt-4-turbo,83,False
2,MaE50,2,Equations and inequalities,MaE50,gpt-4-turbo,83,True
3,MaE03,4,Number sense,MaE50,gpt-4-turbo,83,False
4,MaE26,2,Ratios and proportional reasoning,MaE26,gpt-4-turbo,83,True
5,MaE34,4,Properties of number and operations,MaE49,gpt-4-turbo,83,False
6,MaE41,4,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,83,True
7,MaE14,2,Number Operations,MaE14,gpt-4-turbo,83,True
8,MaE54,1,Equations and inequalities,MaE54,gpt-4-turbo,83,True
9,MaE28,3,Ratios and proportional reasoning,MaE25,gpt-4-turbo,83,False
10,MaE24,2,Ratios and proportional reasoning,MaE25,gpt-4-turbo,83,False
11,MaE36,2,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,83,False
12,MaE17,3,Number Operations,MaE19,gpt-4-turbo,83,False
13,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,83,True
14,MaE04,4,Number sense,MaE39,gpt-4-turbo,83,False
15,MaE22,2,Number Operations,MaE22,gpt-4-turbo,83,True
16,MaE05,2,Number sense,MaE05,gpt-4-turbo,83,True
17,MaE45,2,"Variables, expressions, and operations",MaE54,gpt-4-turbo,83,False
18,MaE25,3,Ratios and proportional reasoning,MaE09,gpt-4-turbo,83,False
19,MaE21,2,Number Operations,MaE32,gpt-4-turbo,83,False
20,MaE13,3,Number Operations,MaE13,gpt-4-turbo,83,True
21,MaE19,4,Number Operations,MaE19,gpt-4-turbo,83,True
22,MaE27,2,Ratios and proportional reasoning,MaE25,gpt-4-turbo,83,False
23,MaE42,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,83,False
24,MaE37,1,"Patterns, relationships, and functions",MaE05,gpt-4-turbo,83,False
25,MaE38,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,83,True
26,MaE52,2,Equations and inequalities,MaE52,gpt-4-turbo,83,True
27,MaE09,4,Number Operations,MaE09,gpt-4-turbo,83,True
28,MaE12,1,Number Operations,MaE12,gpt-4-turbo,83,True
29,MaE11,2,Number Operations,MaE11,gpt-4-turbo,83,True
30,MaE06,1,Number Operations,MaE07,gpt-4-turbo,83,False
31,MaE35,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,83,False
32,MaE02,4,Number sense,MaE07,gpt-4-turbo,83,False
33,MaE30,1,Ratios and proportional reasoning,MaE43,gpt-4-turbo,83,False
34,MaE46,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,83,False
35,MaE15,2,Number Operations,MaE15,gpt-4-turbo,83,True
36,MaE32,4,Properties of number and operations,MaE32,gpt-4-turbo,83,True
37,MaE23,1,Ratios and proportional reasoning,MaE27,gpt-4-turbo,83,False
38,MaE20,1,Number Operations,MaE20,gpt-4-turbo,83,True
39,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,83,True
40,MaE44,1,Algebraic representations,MaE37,gpt-4-turbo,83,False
41,MaE40,1,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,83,False
42,MaE31,2,Properties of number and operations,MaE31,gpt-4-turbo,83,True
43,MaE33,3,Properties of number and operations,MaE34,gpt-4-turbo,83,False
44,MaE48,4,"Variables, expressions, and operations",MaE11,gpt-4-turbo,83,False
45,MaE08,3,Number Operations,MaE08,gpt-4-turbo,83,True
46,MaE10,1,Number Operations,MaE08,gpt-4-turbo,83,False
47,MaE01,2,Number sense,MaE01,gpt-4-turbo,83,True
48,MaE51,4,Equations and inequalities,MaE52,gpt-4-turbo,83,False
49,MaE07,2,Number Operations,MaE07,gpt-4-turbo,83,True
50,MaE18,1,Number Operations,MaE18,gpt-4-turbo,83,True
51,MaE39,2,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,83,True
52,MaE43,1,Algebraic representations,MaE37,gpt-4-turbo,83,False
53,MaE53,3,Equations and inequalities,MaE52,gpt-4-turbo,83,False
54,MaE55,2,Equations and inequalities,MaE52,gpt-4-turbo,83,False
0,MaE38,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,84,True
1,MaE40,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,84,False
2,MaE31,4,Properties of number and operations,MaE51,gpt-4-turbo,84,False
3,MaE18,1,Number Operations,MaE18,gpt-4-turbo,84,True
4,MaE07,3,Number Operations,MaE07,gpt-4-turbo,84,True
5,MaE34,1,Properties of number and operations,MaE34,gpt-4-turbo,84,True
6,MaE26,2,Ratios and proportional reasoning,MaE40,gpt-4-turbo,84,False
7,MaE15,3,Number Operations,MaE15,gpt-4-turbo,84,True
8,MaE21,3,Number Operations,MaE21,gpt-4-turbo,84,True
9,MaE52,4,Equations and inequalities,MaE52,gpt-4-turbo,84,True
10,MaE41,3,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,84,True
11,MaE10,1,Number Operations,MaE33,gpt-4-turbo,84,False
12,MaE46,1,"Variables, expressions, and operations",MaE46,gpt-4-turbo,84,True
13,MaE25,2,Ratios and proportional reasoning,MaE24,gpt-4-turbo,84,False
14,MaE05,4,Number sense,MaE05,gpt-4-turbo,84,True
15,MaE17,3,Number Operations,MaE17,gpt-4-turbo,84,True
16,MaE39,2,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,84,True
17,MaE48,3,"Variables, expressions, and operations",MaE48,gpt-4-turbo,84,True
18,MaE20,3,Number Operations,MaE20,gpt-4-turbo,84,True
19,MaE43,2,Algebraic representations,MaE43,gpt-4-turbo,84,True
20,MaE04,1,Number sense,MaE48,gpt-4-turbo,84,False
21,MaE44,2,Algebraic representations,MaE27,gpt-4-turbo,84,False
22,MaE16,2,Number Operations,MaE16,gpt-4-turbo,84,True
23,MaE42,4,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,84,True
24,MaE08,1,Number Operations,MaE08,gpt-4-turbo,84,True
25,MaE47,4,"Variables, expressions, and operations",MaE48,gpt-4-turbo,84,False
26,MaE29,3,Ratios and proportional reasoning,MaE30,gpt-4-turbo,84,False
27,MaE12,3,Number Operations,MaE12,gpt-4-turbo,84,True
28,MaE02,1,Number sense,MaE01,gpt-4-turbo,84,False
29,MaE51,2,Equations and inequalities,MaE48,gpt-4-turbo,84,False
30,MaE53,4,Equations and inequalities,MaE48,gpt-4-turbo,84,False
31,MaE50,3,Equations and inequalities,MaE50,gpt-4-turbo,84,True
32,MaE28,4,Ratios and proportional reasoning,MaE28,gpt-4-turbo,84,True
33,MaE11,3,Number Operations,MaE11,gpt-4-turbo,84,True
34,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,84,True
35,MaE09,1,Number Operations,MaE09,gpt-4-turbo,84,True
36,MaE14,2,Number Operations,MaE14,gpt-4-turbo,84,True
37,MaE37,1,"Patterns, relationships, and functions",MaE05,gpt-4-turbo,84,False
38,MaE03,2,Number sense,MaE03,gpt-4-turbo,84,True
39,MaE22,3,Number Operations,MaE22,gpt-4-turbo,84,True
40,MaE55,2,Equations and inequalities,MaE55,gpt-4-turbo,84,True
41,MaE33,2,Properties of number and operations,MaE48,gpt-4-turbo,84,False
42,MaE27,1,Ratios and proportional reasoning,MaE28,gpt-4-turbo,84,False
43,MaE13,3,Number Operations,MaE13,gpt-4-turbo,84,True
44,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,84,False
45,MaE24,1,Ratios and proportional reasoning,MaE27,gpt-4-turbo,84,False
46,MaE36,1,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,84,True
47,MaE49,3,Equations and inequalities,MaE47,gpt-4-turbo,84,False
48,MaE30,2,Ratios and proportional reasoning,MaE30,gpt-4-turbo,84,True
49,MaE23,3,Ratios and proportional reasoning,MaE23,gpt-4-turbo,84,True
50,MaE45,1,"Variables, expressions, and operations",MaE48,gpt-4-turbo,84,False
51,MaE06,4,Number Operations,MaE11,gpt-4-turbo,84,False
52,MaE01,4,Number sense,MaE01,gpt-4-turbo,84,True
53,MaE19,2,Number Operations,MaE19,gpt-4-turbo,84,True
54,MaE32,2,Properties of number and operations,MaE52,gpt-4-turbo,84,False
0,MaE52,3,Equations and inequalities,MaE52,gpt-4-turbo,85,True
1,MaE48,2,"Variables, expressions, and operations",MaE48,gpt-4-turbo,85,True
2,MaE25,4,Ratios and proportional reasoning,MaE34,gpt-4-turbo,85,False
3,MaE02,1,Number sense,MaE01,gpt-4-turbo,85,False
4,MaE03,2,Number sense,MaE03,gpt-4-turbo,85,True
5,MaE28,3,Ratios and proportional reasoning,MaE24,gpt-4-turbo,85,False
6,MaE37,3,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,85,True
7,MaE10,2,Number Operations,MaE11,gpt-4-turbo,85,False
8,MaE53,4,Equations and inequalities,MaE55,gpt-4-turbo,85,False
9,MaE15,3,Number Operations,MaE15,gpt-4-turbo,85,True
10,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,85,True
11,MaE46,4,"Variables, expressions, and operations",MaE49,gpt-4-turbo,85,False
12,MaE01,4,Number sense,MaE02,gpt-4-turbo,85,False
13,MaE11,4,Number Operations,MaE11,gpt-4-turbo,85,True
14,MaE31,1,Properties of number and operations,MaE31,gpt-4-turbo,85,True
15,MaE42,3,"Patterns, relationships, and functions",MaE44,gpt-4-turbo,85,False
16,MaE17,1,Number Operations,MaE16,gpt-4-turbo,85,False
17,MaE14,4,Number Operations,MaE14,gpt-4-turbo,85,True
18,MaE24,4,Ratios and proportional reasoning,MaE24,gpt-4-turbo,85,True
19,MaE26,4,Ratios and proportional reasoning,MaE23,gpt-4-turbo,85,False
20,MaE35,1,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,85,False
21,MaE18,2,Number Operations,MaE18,gpt-4-turbo,85,True
22,MaE16,2,Number Operations,MaE16,gpt-4-turbo,85,True
23,MaE41,3,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,85,True
24,MaE30,2,Ratios and proportional reasoning,MaE30,gpt-4-turbo,85,True
25,MaE38,2,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,85,True
26,MaE27,2,Ratios and proportional reasoning,MaE24,gpt-4-turbo,85,False
27,MaE55,3,Equations and inequalities,MaE55,gpt-4-turbo,85,True
28,MaE50,3,Equations and inequalities,MaE35,gpt-4-turbo,85,False
29,MaE54,2,Equations and inequalities,MaE54,gpt-4-turbo,85,True
30,MaE36,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,85,True
31,MaE34,1,Properties of number and operations,MaE34,gpt-4-turbo,85,True
32,MaE23,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,85,False
33,MaE33,3,Properties of number and operations,MaE14,gpt-4-turbo,85,False
34,MaE07,4,Number Operations,MaE07,gpt-4-turbo,85,True
35,MaE20,2,Number Operations,MaE20,gpt-4-turbo,85,True
36,MaE49,1,Equations and inequalities,MaE53,gpt-4-turbo,85,False
37,MaE43,4,Algebraic representations,MaE43,gpt-4-turbo,85,True
38,MaE45,1,"Variables, expressions, and operations",MaE54,gpt-4-turbo,85,False
39,MaE06,4,Number Operations,MaE10,gpt-4-turbo,85,False
40,MaE09,4,Number Operations,MaE08,gpt-4-turbo,85,False
41,MaE44,2,Algebraic representations,MaE23,gpt-4-turbo,85,False
42,MaE04,4,Number sense,MaE36,gpt-4-turbo,85,False
43,MaE19,2,Number Operations,MaE19,gpt-4-turbo,85,True
44,MaE08,3,Number Operations,MaE08,gpt-4-turbo,85,True
45,MaE13,1,Number Operations,MaE13,gpt-4-turbo,85,True
46,MaE12,3,Number Operations,MaE12,gpt-4-turbo,85,True
47,MaE40,3,"Patterns, relationships, and functions",MaE03,gpt-4-turbo,85,False
48,MaE05,1,Number sense,MaE05,gpt-4-turbo,85,True
49,MaE29,2,Ratios and proportional reasoning,MaE29,gpt-4-turbo,85,True
50,MaE21,1,Number Operations,MaE17,gpt-4-turbo,85,False
51,MaE22,2,Number Operations,MaE22,gpt-4-turbo,85,True
52,MaE32,4,Properties of number and operations,MaE19,gpt-4-turbo,85,False
53,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,85,True
54,MaE51,3,Equations and inequalities,MaE51,gpt-4-turbo,85,True
0,MaE10,4,Number Operations,MaE08,gpt-4-turbo,86,False
1,MaE48,4,"Variables, expressions, and operations",MaE47,gpt-4-turbo,86,False
2,MaE15,1,Number Operations,MaE15,gpt-4-turbo,86,True
3,MaE55,4,Equations and inequalities,MaE32,gpt-4-turbo,86,False
4,MaE13,3,Number Operations,MaE39,gpt-4-turbo,86,False
5,MaE39,4,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,86,True
6,MaE35,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,86,True
7,MaE02,4,Number sense,MaE07,gpt-4-turbo,86,False
8,MaE42,3,"Patterns, relationships, and functions",MaE44,gpt-4-turbo,86,False
9,MaE17,4,Number Operations,MaE17,gpt-4-turbo,86,True
10,MaE40,2,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,86,False
11,MaE11,4,Number Operations,MaE22,gpt-4-turbo,86,False
12,MaE06,3,Number Operations,MaE01,gpt-4-turbo,86,False
13,MaE52,2,Equations and inequalities,MaE52,gpt-4-turbo,86,True
14,MaE30,2,Ratios and proportional reasoning,MaE30,gpt-4-turbo,86,True
15,MaE21,1,Number Operations,MaE00,gpt-4-turbo,86,False
16,MaE09,4,Number Operations,MaE09,gpt-4-turbo,86,True
17,MaE43,1,Algebraic representations,MaE37,gpt-4-turbo,86,False
18,MaE38,2,"Patterns, relationships, and functions",MaE24,gpt-4-turbo,86,False
19,MaE20,2,Number Operations,MaE20,gpt-4-turbo,86,True
20,MaE07,4,Number Operations,MaE07,gpt-4-turbo,86,True
21,MaE18,2,Number Operations,MaE18,gpt-4-turbo,86,True
22,MaE19,3,Number Operations,MaE19,gpt-4-turbo,86,True
23,MaE34,2,Properties of number and operations,MaE34,gpt-4-turbo,86,True
24,MaE24,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,86,False
25,MaE41,1,"Patterns, relationships, and functions",MaE00,gpt-4-turbo,86,False
26,MaE26,1,Ratios and proportional reasoning,MaE26,gpt-4-turbo,86,True
27,MaE04,2,Number sense,MaE51,gpt-4-turbo,86,False
28,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,86,True
29,MaE44,4,Algebraic representations,MaE31,gpt-4-turbo,86,False
30,MaE25,2,Ratios and proportional reasoning,MaE15,gpt-4-turbo,86,False
31,MaE14,1,Number Operations,MaE00,gpt-4-turbo,86,False
32,MaE29,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,86,True
33,MaE28,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,86,True
34,MaE51,4,Equations and inequalities,MaE52,gpt-4-turbo,86,False
35,MaE36,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,86,True
36,MaE05,1,Number sense,MaE05,gpt-4-turbo,86,True
37,MaE50,1,Equations and inequalities,MaE50,gpt-4-turbo,86,True
38,MaE27,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,86,True
39,MaE16,2,Number Operations,MaE16,gpt-4-turbo,86,True
40,MaE31,1,Properties of number and operations,MaE31,gpt-4-turbo,86,True
41,MaE45,1,"Variables, expressions, and operations",MaE54,gpt-4-turbo,86,False
42,MaE37,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,86,False
43,MaE23,4,Ratios and proportional reasoning,MaE28,gpt-4-turbo,86,False
44,MaE53,2,Equations and inequalities,MaE46,gpt-4-turbo,86,False
45,MaE46,4,"Variables, expressions, and operations",MaE46,gpt-4-turbo,86,True
46,MaE32,1,Properties of number and operations,MaE55,gpt-4-turbo,86,False
47,MaE08,2,Number Operations,MaE09,gpt-4-turbo,86,False
48,MaE01,4,Number sense,MaE01,gpt-4-turbo,86,True
49,MaE22,4,Number Operations,MaE22,gpt-4-turbo,86,True
50,MaE49,2,Equations and inequalities,MaE44,gpt-4-turbo,86,False
51,MaE33,4,Properties of number and operations,MaE33,gpt-4-turbo,86,True
52,MaE12,3,Number Operations,MaE13,gpt-4-turbo,86,False
53,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,86,True
54,MaE03,4,Number sense,MaE03,gpt-4-turbo,86,True
0,MaE29,1,Ratios and proportional reasoning,MaE29,gpt-4-turbo,87,True
1,MaE32,3,Properties of number and operations,MaE18,gpt-4-turbo,87,False
2,MaE11,1,Number Operations,MaE42,gpt-4-turbo,87,False
3,MaE06,4,Number Operations,MaE07,gpt-4-turbo,87,False
4,MaE38,2,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,87,True
5,MaE14,3,Number Operations,MaE15,gpt-4-turbo,87,False
6,MaE42,4,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,87,True
7,MaE44,1,Algebraic representations,MaE37,gpt-4-turbo,87,False
8,MaE08,1,Number Operations,MaE08,gpt-4-turbo,87,True
9,MaE07,3,Number Operations,MaE07,gpt-4-turbo,87,True
10,MaE33,2,Properties of number and operations,MaE55,gpt-4-turbo,87,False
11,MaE40,2,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,87,True
12,MaE28,4,Ratios and proportional reasoning,MaE23,gpt-4-turbo,87,False
13,MaE48,1,"Variables, expressions, and operations",MaE44,gpt-4-turbo,87,False
14,MaE46,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,87,False
15,MaE12,3,Number Operations,MaE12,gpt-4-turbo,87,True
16,MaE04,1,Number sense,MaE34,gpt-4-turbo,87,False
17,MaE24,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,87,False
18,MaE37,2,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,87,False
19,MaE30,2,Ratios and proportional reasoning,MaE30,gpt-4-turbo,87,True
20,MaE18,1,Number Operations,MaE18,gpt-4-turbo,87,True
21,MaE27,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,87,False
22,MaE10,4,Number Operations,MaE11,gpt-4-turbo,87,False
23,MaE15,2,Number Operations,MaE15,gpt-4-turbo,87,True
24,MaE25,1,Ratios and proportional reasoning,MaE26,gpt-4-turbo,87,False
25,MaE36,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,87,True
26,MaE13,3,Number Operations,MaE13,gpt-4-turbo,87,True
27,MaE02,4,Number sense,MaE07,gpt-4-turbo,87,False
28,MaE26,3,Ratios and proportional reasoning,MaE02,gpt-4-turbo,87,False
29,MaE05,1,Number sense,MaE05,gpt-4-turbo,87,True
30,MaE31,4,Properties of number and operations,MaE25,gpt-4-turbo,87,False
31,MaE41,3,"Patterns, relationships, and functions",MaE44,gpt-4-turbo,87,False
32,MaE51,2,Equations and inequalities,MaE51,gpt-4-turbo,87,True
33,MaE43,4,Algebraic representations,MaE41,gpt-4-turbo,87,False
34,MaE52,3,Equations and inequalities,MaE49,gpt-4-turbo,87,False
35,MaE35,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,87,False
36,MaE34,3,Properties of number and operations,MaE25,gpt-4-turbo,87,False
37,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,87,True
38,MaE53,2,Equations and inequalities,MaE09,gpt-4-turbo,87,False
39,MaE23,2,Ratios and proportional reasoning,MaE28,gpt-4-turbo,87,False
40,MaE03,2,Number sense,MaE03,gpt-4-turbo,87,True
41,MaE22,2,Number Operations,MaE22,gpt-4-turbo,87,True
42,MaE01,2,Number sense,MaE01,gpt-4-turbo,87,True
43,MaE54,4,Equations and inequalities,MaE54,gpt-4-turbo,87,True
44,MaE45,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,87,False
45,MaE09,1,Number Operations,MaE09,gpt-4-turbo,87,True
46,MaE50,2,Equations and inequalities,MaE49,gpt-4-turbo,87,False
47,MaE16,4,Number Operations,MaE16,gpt-4-turbo,87,True
48,MaE20,3,Number Operations,MaE20,gpt-4-turbo,87,True
49,MaE55,1,Equations and inequalities,MaE55,gpt-4-turbo,87,True
50,MaE19,3,Number Operations,MaE19,gpt-4-turbo,87,True
51,MaE21,2,Number Operations,MaE21,gpt-4-turbo,87,True
52,MaE49,2,Equations and inequalities,MaE44,gpt-4-turbo,87,False
53,MaE17,3,Number Operations,MaE17,gpt-4-turbo,87,True
54,MaE47,4,"Variables, expressions, and operations",MaE51,gpt-4-turbo,87,False
0,MaE45,1,"Variables, expressions, and operations",MaE45,gpt-4-turbo,88,True
1,MaE14,4,Number Operations,MaE15,gpt-4-turbo,88,False
2,MaE44,3,Algebraic representations,MaE49,gpt-4-turbo,88,False
3,MaE50,4,Equations and inequalities,MaE49,gpt-4-turbo,88,False
4,MaE30,3,Ratios and proportional reasoning,MaE30,gpt-4-turbo,88,True
5,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,88,True
6,MaE22,2,Number Operations,MaE20,gpt-4-turbo,88,False
7,MaE06,4,Number Operations,MaE10,gpt-4-turbo,88,False
8,MaE19,4,Number Operations,MaE19,gpt-4-turbo,88,True
9,MaE51,3,Equations and inequalities,MaE51,gpt-4-turbo,88,True
10,MaE18,3,Number Operations,MaE18,gpt-4-turbo,88,True
11,MaE40,2,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,88,False
12,MaE52,1,Equations and inequalities,MaE52,gpt-4-turbo,88,True
13,MaE28,1,Ratios and proportional reasoning,MaE23,gpt-4-turbo,88,False
14,MaE34,4,Properties of number and operations,MaE45,gpt-4-turbo,88,False
15,MaE33,2,Properties of number and operations,MaE47,gpt-4-turbo,88,False
16,MaE32,1,Properties of number and operations,MaE47,gpt-4-turbo,88,False
17,MaE16,4,Number Operations,MaE16,gpt-4-turbo,88,True
18,MaE15,2,Number Operations,MaE15,gpt-4-turbo,88,True
19,MaE09,1,Number Operations,MaE09,gpt-4-turbo,88,True
20,MaE43,1,Algebraic representations,MaE28,gpt-4-turbo,88,False
21,MaE10,2,Number Operations,MaE10,gpt-4-turbo,88,True
22,MaE04,3,Number sense,MaE54,gpt-4-turbo,88,False
23,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,88,True
24,MaE37,1,"Patterns, relationships, and functions",MaE05,gpt-4-turbo,88,False
25,MaE48,3,"Variables, expressions, and operations",MaE23,gpt-4-turbo,88,False
26,MaE23,3,Ratios and proportional reasoning,MaE43,gpt-4-turbo,88,False
27,MaE24,3,Ratios and proportional reasoning,MaE43,gpt-4-turbo,88,False
28,MaE42,4,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,88,True
29,MaE49,3,Equations and inequalities,MaE47,gpt-4-turbo,88,False
30,MaE53,1,Equations and inequalities,MaE49,gpt-4-turbo,88,False
31,MaE05,2,Number sense,MaE05,gpt-4-turbo,88,True
32,MaE03,2,Number sense,MaE03,gpt-4-turbo,88,True
33,MaE35,1,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,88,True
34,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,88,True
35,MaE29,2,Ratios and proportional reasoning,MaE29,gpt-4-turbo,88,True
36,MaE54,1,Equations and inequalities,MaE54,gpt-4-turbo,88,True
37,MaE20,2,Number Operations,MaE21,gpt-4-turbo,88,False
38,MaE02,3,Number sense,MaE01,gpt-4-turbo,88,False
39,MaE17,1,Number Operations,MaE17,gpt-4-turbo,88,True
40,MaE41,2,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,88,True
41,MaE13,2,Number Operations,MaE13,gpt-4-turbo,88,True
42,MaE36,3,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,88,False
43,MaE11,3,Number Operations,MaE13,gpt-4-turbo,88,False
44,MaE21,2,Number Operations,MaE32,gpt-4-turbo,88,False
45,MaE12,1,Number Operations,MaE12,gpt-4-turbo,88,True
